Post,Title,Comment,Query,Contents
421,Pixhawk won't engage GPS modes,5,I can’t get my pixhawk to enter any GPS flight modes. I am 99% certain the reason is that I am getting a maximum of 8 satellites and I need 9 due to this error message; * I can’t seem to find the variable that controls this value. Any suggestions would be greatly appreciated. Here’s the video from the flight: * Here’s a link to the log file generated; *,"Not trying to shill for anyone here, but I just purchased the telemetry module from Craft and Theory and it works great.  Has a hud as well (on the Taranis).  Not real expensive either and doesn’t require assembly.  Search for it online."
422,APM 3.3rc10 -(OF) Px4flow+Lidar: Loiter-Prearm:need 3dfix,1,"Hi, i am using the px4flow + lidar light combination at my pixhawk with apm 3.3rc10. I did the setup like mentioned in the wiki (*) and all seems to work ok in the prearm-logs. After i have set the EKF_GPS_TYPE to 3 (optical flow) i cannot arm anymore in loiter, giving me the Message ""Prearm: need 3d fix"". (i have a gps+compass attached too, which is working fine if i change the EKF_GPS_TYPE back to 0) Does anyone have the same issue? Could it be since the last rc10 commit: “2) b) always check GPS before arming in Loiter (previously could be disabled if ARMING_CHECK=0)” ? I would be very grateful if someone can help me. Regards Kraxnor","Hallo, i have attached 2 log files and my current apm-config to my issue (i used dropbox links, because the log files seem to be too big for the forum upload):    with original p4xflow firmware and an outdoor flight with attached gps dropbox.com/s/t58lwazh86xop … g.log?dl=0      with  PX4Flow-KLT firmware and indoor prearm tests dropbox.com/s/4kgw3k1gqx7v9 … n.log?dl=0      config with pixhawk and apm 3.3 rc10 dropbox.com/s/802gdp1iv4k11 … param?dl=0     Here are some graphs, showing the opt-flow and lidar light is working  1 orig     2 apm firmware   "
422,APM 3.3rc10 -(OF) Px4flow+Lidar: Loiter-Prearm:need 3dfix,2,"Hi, i am using the px4flow + lidar light combination at my pixhawk with apm 3.3rc10. I did the setup like mentioned in the wiki (*) and all seems to work ok in the prearm-logs. After i have set the EKF_GPS_TYPE to 3 (optical flow) i cannot arm anymore in loiter, giving me the Message ""Prearm: need 3d fix"". (i have a gps+compass attached too, which is working fine if i change the EKF_GPS_TYPE back to 0) Does anyone have the same issue? Could it be since the last rc10 commit: “2) b) always check GPS before arming in Loiter (previously could be disabled if ARMING_CHECK=0)” ? I would be very grateful if someone can help me. Regards Kraxnor",Disable GeoFence and enjoy!
422,APM 3.3rc10 -(OF) Px4flow+Lidar: Loiter-Prearm:need 3dfix,3,"Hi, i am using the px4flow + lidar light combination at my pixhawk with apm 3.3rc10. I did the setup like mentioned in the wiki (*) and all seems to work ok in the prearm-logs. After i have set the EKF_GPS_TYPE to 3 (optical flow) i cannot arm anymore in loiter, giving me the Message ""Prearm: need 3d fix"". (i have a gps+compass attached too, which is working fine if i change the EKF_GPS_TYPE back to 0) Does anyone have the same issue? Could it be since the last rc10 commit: “2) b) always check GPS before arming in Loiter (previously could be disabled if ARMING_CHECK=0)” ? I would be very grateful if someone can help me. Regards Kraxnor","Hey and thx for your reply, i think i already disabled geo-fence by setting the param FENCE_ENABLE to 0, here the part i copied out of my config file (attached to my first post: *) FENCE_ENABLE,0 FENCE_ACTION,1 FENCE_ALT_MAX,100 FENCE_MARGIN,2 FENCE_RADIUS,300 FENCE_TYPE,3 is it perhaps required to set FENCE_ACTION and FENCE_TYPE to 0 too? Regards kraxnor"
422,APM 3.3rc10 -(OF) Px4flow+Lidar: Loiter-Prearm:need 3dfix,4,"Hi, i am using the px4flow + lidar light combination at my pixhawk with apm 3.3rc10. I did the setup like mentioned in the wiki (*) and all seems to work ok in the prearm-logs. After i have set the EKF_GPS_TYPE to 3 (optical flow) i cannot arm anymore in loiter, giving me the Message ""Prearm: need 3d fix"". (i have a gps+compass attached too, which is working fine if i change the EKF_GPS_TYPE back to 0) Does anyone have the same issue? Could it be since the last rc10 commit: “2) b) always check GPS before arming in Loiter (previously could be disabled if ARMING_CHECK=0)” ? I would be very grateful if someone can help me. Regards Kraxnor","Recently, I ran into the same issue. Looking through the recent changes in the code, it looks like your comment was spot on. The order of pre-arm checking logic was modified in a way that prevented you from arming in Loiter unless you had GPS 3D fix. Here are the changes I made which enabled me to arm in loiter mode without GPS, as long as EKF_GPS_TYPE is set to ‘3’ and PX4Flow unit is sending data. I haven’t done much testing on this and I’m still having issues with the build-in sonar on PX4FLOW not updating EKF5.meaRng as the wiki suggest should be the case. Also, at least since the rc10 release, it appears the latest 3.3 release branch wasn’t tested with OpticalFlow. So please be cautious if you want to try my mods."
422,APM 3.3rc10 -(OF) Px4flow+Lidar: Loiter-Prearm:need 3dfix,5,"Hi, i am using the px4flow + lidar light combination at my pixhawk with apm 3.3rc10. I did the setup like mentioned in the wiki (*) and all seems to work ok in the prearm-logs. After i have set the EKF_GPS_TYPE to 3 (optical flow) i cannot arm anymore in loiter, giving me the Message ""Prearm: need 3d fix"". (i have a gps+compass attached too, which is working fine if i change the EKF_GPS_TYPE back to 0) Does anyone have the same issue? Could it be since the last rc10 commit: “2) b) always check GPS before arming in Loiter (previously could be disabled if ARMING_CHECK=0)” ? I would be very grateful if someone can help me. Regards Kraxnor","Hi, and thank you for your code changes, i will test them on the coming weekend at an open field and will tell you how it worked. You mentioned “I’m still having issues with the build-in sonar on PX4FLOW not updating EKF5.meaRng” I only got this working, by adding an additional range sensor (f.e lidar lite) to the controller. The wiki says: regards kraxnor"
422,APM 3.3rc10 -(OF) Px4flow+Lidar: Loiter-Prearm:need 3dfix,6,"Hi, i am using the px4flow + lidar light combination at my pixhawk with apm 3.3rc10. I did the setup like mentioned in the wiki (*) and all seems to work ok in the prearm-logs. After i have set the EKF_GPS_TYPE to 3 (optical flow) i cannot arm anymore in loiter, giving me the Message ""Prearm: need 3d fix"". (i have a gps+compass attached too, which is working fine if i change the EKF_GPS_TYPE back to 0) Does anyone have the same issue? Could it be since the last rc10 commit: “2) b) always check GPS before arming in Loiter (previously could be disabled if ARMING_CHECK=0)” ? I would be very grateful if someone can help me. Regards Kraxnor","Thanks for the pointers. Since I was getting some data through OPTICAL_FLOW.ground_distance in telemetry logs, I assumed the wiki was just outdated… I’m flying pretty small 250 quads indoors (major reason for not using GPS and relying on OF instead), so LZ-EZ4 should be good enough for me (I have SF02/F LiDAR as well, but it’s too bulky and heavy). I’ll see if I can use the readings from the sonar on PX4Flow in EKF. If it goes well, maybe I can expose this setting via MAVLink parameter so people have the option of turning it on or off from their GCS. I just found out on GitHub that there are other people having the same issue: * I posted my patch there as well, hoping people who know what they are doing can take a look and maybe suggest a better way to go about fixing this."
422,APM 3.3rc10 -(OF) Px4flow+Lidar: Loiter-Prearm:need 3dfix,7,"Hi, i am using the px4flow + lidar light combination at my pixhawk with apm 3.3rc10. I did the setup like mentioned in the wiki (*) and all seems to work ok in the prearm-logs. After i have set the EKF_GPS_TYPE to 3 (optical flow) i cannot arm anymore in loiter, giving me the Message ""Prearm: need 3d fix"". (i have a gps+compass attached too, which is working fine if i change the EKF_GPS_TYPE back to 0) Does anyone have the same issue? Could it be since the last rc10 commit: “2) b) always check GPS before arming in Loiter (previously could be disabled if ARMING_CHECK=0)” ? I would be very grateful if someone can help me. Regards Kraxnor","One of the APM Dev Gods came down and solved it, like, within an hour of me posting on GitHub. How amazing is that? It looks like we’ll be able to use OpticalFlow in all modes with the Copter 3.3.2-rc2 release which should be released this week. * I’m assuming this means we DON’T have to arm in loiter mode anymore, and thus there’s no need for my mods. So I suggest you wait for the RC2 release and try that build instead of my hack. Cheers,"
422,APM 3.3rc10 -(OF) Px4flow+Lidar: Loiter-Prearm:need 3dfix,8,"Hi, i am using the px4flow + lidar light combination at my pixhawk with apm 3.3rc10. I did the setup like mentioned in the wiki (*) and all seems to work ok in the prearm-logs. After i have set the EKF_GPS_TYPE to 3 (optical flow) i cannot arm anymore in loiter, giving me the Message ""Prearm: need 3d fix"". (i have a gps+compass attached too, which is working fine if i change the EKF_GPS_TYPE back to 0) Does anyone have the same issue? Could it be since the last rc10 commit: “2) b) always check GPS before arming in Loiter (previously could be disabled if ARMING_CHECK=0)” ? I would be very grateful if someone can help me. Regards Kraxnor","Hello, I mounted my HKPilot32 and configured it with the Mission Planner(1.3.32.7 the last version). The actual version of the HKPilot32 is 3.2.1. I use “E300” controllers. All configuration is OK. Connecting the Battery, the controllers son signal is OK. Some minutes later obtained GPS fix with 7 or 8 satellites even indoor. ARMIN is correctly signalled by song and Mission Planner. Unfortunately there is impossible to start motors. Please help me with answers: a) Must I change to the last software version? Eventually an other proved to working. b) Are there some particular conditions to start the motors when using OPTO “E300” ESC’s? Which ones? Yours, Georges"
422,APM 3.3rc10 -(OF) Px4flow+Lidar: Loiter-Prearm:need 3dfix,9,"Hi, i am using the px4flow + lidar light combination at my pixhawk with apm 3.3rc10. I did the setup like mentioned in the wiki (*) and all seems to work ok in the prearm-logs. After i have set the EKF_GPS_TYPE to 3 (optical flow) i cannot arm anymore in loiter, giving me the Message ""Prearm: need 3d fix"". (i have a gps+compass attached too, which is working fine if i change the EKF_GPS_TYPE back to 0) Does anyone have the same issue? Could it be since the last rc10 commit: “2) b) always check GPS before arming in Loiter (previously could be disabled if ARMING_CHECK=0)” ? I would be very grateful if someone can help me. Regards Kraxnor","Hi All, I solved the problem with starting the motors. It was do to the lack of +5 V feed for the OPTO E300 ESC. UNFORTUNATELY now the motors 2 and 3 are super amplified. Consequently the Quad tends to turn on the right. Please help with your conseils."
422,APM 3.3rc10 -(OF) Px4flow+Lidar: Loiter-Prearm:need 3dfix,10,"Hi, i am using the px4flow + lidar light combination at my pixhawk with apm 3.3rc10. I did the setup like mentioned in the wiki (*) and all seems to work ok in the prearm-logs. After i have set the EKF_GPS_TYPE to 3 (optical flow) i cannot arm anymore in loiter, giving me the Message ""Prearm: need 3d fix"". (i have a gps+compass attached too, which is working fine if i change the EKF_GPS_TYPE back to 0) Does anyone have the same issue? Could it be since the last rc10 commit: “2) b) always check GPS before arming in Loiter (previously could be disabled if ARMING_CHECK=0)” ? I would be very grateful if someone can help me. Regards Kraxnor",Have you done ESC calibration?
422,APM 3.3rc10 -(OF) Px4flow+Lidar: Loiter-Prearm:need 3dfix,11,"Hi, i am using the px4flow + lidar light combination at my pixhawk with apm 3.3rc10. I did the setup like mentioned in the wiki (*) and all seems to work ok in the prearm-logs. After i have set the EKF_GPS_TYPE to 3 (optical flow) i cannot arm anymore in loiter, giving me the Message ""Prearm: need 3d fix"". (i have a gps+compass attached too, which is working fine if i change the EKF_GPS_TYPE back to 0) Does anyone have the same issue? Could it be since the last rc10 commit: “2) b) always check GPS before arming in Loiter (previously could be disabled if ARMING_CHECK=0)” ? I would be very grateful if someone can help me. Regards Kraxnor",I have OPTO E300 ESC controllers. As I know for this type of controllers there is not necessary to perform the calibration. The command differences for the motors are viewed also in Mission Planner 1.3.32.7 used. It comes from the software. I suppose the existence of a wrong parameter value.
422,APM 3.3rc10 -(OF) Px4flow+Lidar: Loiter-Prearm:need 3dfix,12,"Hi, i am using the px4flow + lidar light combination at my pixhawk with apm 3.3rc10. I did the setup like mentioned in the wiki (*) and all seems to work ok in the prearm-logs. After i have set the EKF_GPS_TYPE to 3 (optical flow) i cannot arm anymore in loiter, giving me the Message ""Prearm: need 3d fix"". (i have a gps+compass attached too, which is working fine if i change the EKF_GPS_TYPE back to 0) Does anyone have the same issue? Could it be since the last rc10 commit: “2) b) always check GPS before arming in Loiter (previously could be disabled if ARMING_CHECK=0)” ? I would be very grateful if someone can help me. Regards Kraxnor",You might want to try calibrating accelerometer first and then do the compass calibration and see if it makes any difference.
422,APM 3.3rc10 -(OF) Px4flow+Lidar: Loiter-Prearm:need 3dfix,13,"Hi, i am using the px4flow + lidar light combination at my pixhawk with apm 3.3rc10. I did the setup like mentioned in the wiki (*) and all seems to work ok in the prearm-logs. After i have set the EKF_GPS_TYPE to 3 (optical flow) i cannot arm anymore in loiter, giving me the Message ""Prearm: need 3d fix"". (i have a gps+compass attached too, which is working fine if i change the EKF_GPS_TYPE back to 0) Does anyone have the same issue? Could it be since the last rc10 commit: “2) b) always check GPS before arming in Loiter (previously could be disabled if ARMING_CHECK=0)” ? I would be very grateful if someone can help me. Regards Kraxnor",So I think this “need 3dfix” issue is resolved in Copter-3.3.2-rc2 so i’ll close this issue. I think *’s issue can be raised as a separate/new issue.
422,APM 3.3rc10 -(OF) Px4flow+Lidar: Loiter-Prearm:need 3dfix,14,"Hi, i am using the px4flow + lidar light combination at my pixhawk with apm 3.3rc10. I did the setup like mentioned in the wiki (*) and all seems to work ok in the prearm-logs. After i have set the EKF_GPS_TYPE to 3 (optical flow) i cannot arm anymore in loiter, giving me the Message ""Prearm: need 3d fix"". (i have a gps+compass attached too, which is working fine if i change the EKF_GPS_TYPE back to 0) Does anyone have the same issue? Could it be since the last rc10 commit: “2) b) always check GPS before arming in Loiter (previously could be disabled if ARMING_CHECK=0)” ? I would be very grateful if someone can help me. Regards Kraxnor","Hi and thank you all for your replies/work to this issue. I had the chance to test my setup yesterday with the new 3.3.2-rc2 release, and everything is working fine now. The copter loiters very stable, even on bad lighting conditions and bad ground surface textures/contrast. My measured spikes of the lidar light rangefinder seems to be gone, if i boot the pixhawk via usb first (which is also required for the OF to be working)"
422,APM 3.3rc10 -(OF) Px4flow+Lidar: Loiter-Prearm:need 3dfix,15,"Hi, i am using the px4flow + lidar light combination at my pixhawk with apm 3.3rc10. I did the setup like mentioned in the wiki (*) and all seems to work ok in the prearm-logs. After i have set the EKF_GPS_TYPE to 3 (optical flow) i cannot arm anymore in loiter, giving me the Message ""Prearm: need 3d fix"". (i have a gps+compass attached too, which is working fine if i change the EKF_GPS_TYPE back to 0) Does anyone have the same issue? Could it be since the last rc10 commit: “2) b) always check GPS before arming in Loiter (previously could be disabled if ARMING_CHECK=0)” ? I would be very grateful if someone can help me. Regards Kraxnor","Hi kraxnor It’s very glad that your drone can hover stably indoor. I also tried v3.3.2 rc2 to fly my drone with a px4flow and an external sonar module. But drone can’t armed in loiter mode, I tried to arm in stabilize mode and turn to loiter mode to take off my drone, but the drone couldn’t hover and lost control. Everything seems to be fine as calibration process, so now I don’t know what to do next. Can you help me to figure out what happened or give me some comment. Thanks!!"
423,Altitude Hold Unreliable in Fast Flight- how to tune?,1,"I seem to be having the issue discussed here: * But the fix suggested, tuning INAV algorithm to weight the accelerometers more, is no longer possible in copter 3.3. I’ve added more foam by the baro, but it seems to have helped very little. Are there parameters of the EKF that I can safely tune to try to address the issue? Or is vibration potentially a factor (bad vibrations making the EKF weight IMU less, more dependence on baro)? *","Hi, You might try to increase EKF_ALT_NOISE but this is mainly a physical problem that has currently no software workaround. Cyril"
423,Altitude Hold Unreliable in Fast Flight- how to tune?,2,"I seem to be having the issue discussed here: * But the fix suggested, tuning INAV algorithm to weight the accelerometers more, is no longer possible in copter 3.3. I’ve added more foam by the baro, but it seems to have helped very little. Are there parameters of the EKF that I can safely tune to try to address the issue? Or is vibration potentially a factor (bad vibrations making the EKF weight IMU less, more dependence on baro)? *","Thanks Cyril-- I increased it from 1 (default?) to 3, and this seems to have solved my issue for the most part."
423,Altitude Hold Unreliable in Fast Flight- how to tune?,3,"I seem to be having the issue discussed here: * But the fix suggested, tuning INAV algorithm to weight the accelerometers more, is no longer possible in copter 3.3. I’ve added more foam by the baro, but it seems to have helped very little. Are there parameters of the EKF that I can safely tune to try to address the issue? Or is vibration potentially a factor (bad vibrations making the EKF weight IMU less, more dependence on baro)? *","I had a similar problem; a steady, shallow descent in horizontal flight, where I know that I am not exceeding the capability of the aircraft. Increasing EKF_ALT_NOISE from 1 to 3 seems to have helped this a lot. There is still room for improvement, but any time I can improve a physics problem with software is a win by me."
424,Mission > EFK_Failsafe > lands after waypoint reached,1,"Hi folks, I’m having some trouble with my mini apm ( arducopter 3.2 & 3.3 ) I’ve setup my first missions … and none of those do complete more than 2 waypoints, the copter reaches the first ( 15m radius, 50m high ) then initiates landing mode … really annoying … Here are the log output of some flight, see the drone reaching 50m altitude, it’s 1st waypoint, then EFK_Failsafe then Land mode initiated …  * This far, I’ve only seen the EFK_THRESHOLD parameter … none of any specified EFK parameters within the arducopter documentation … my main idea would be to cut this failsafe from bringing my drone landing when completing a mission … this is the points we’re I’m stucked now … because I won’t fly more than 200m in sight above a lake or trees if the mission fails in landing anywhere … Basically … is it possible to disable this failsafe ?? Lower it ?? Thanks for any remarks, notes, ideas ",Usually EKF Failsafes are for compass issues.  *
425,Big X8 unable to fly please help,1,Hello to all I  build a big X8 and i suspect some think happen with my PIDS  when  octo starts  it feels unresponce  with  big corrections  and hard landings result and some flips whatever i do  in P doesn’t  affect  the system I enquiry the LOG Any comments are welcome * Link of  log file is *,"Also this is my auto analysis of the log file Log File C:/Users/Akonstas/AppData/Local/Temp/tmp7323.tmp.log Size (kb) 11489.6279296875 No of lines 143560 Duration 0:25:40 Vehicletype ArduCopter Firmware Version V3.3.2 Firmware Hash 7f16e4d6 Hardware Type Free Mem 0 Skipped Lines 0 Test: Autotune = NA - Test: Balance/Twist = NA - Test: Brownout = FAIL - Truncated Log? Ends while armed at altitude 4.49m Test: Compass = FAIL - Large change in mag_field (87.27%) Max mag field length (607.88) > recommended (550.00) Test: Dupe Log Data = GOOD - Test: Empty = GOOD - Test: Event/Failsafe = FAIL - ERR found: CRASH Test: GPS = GOOD - Test: IMU Mismatch = GOOD - (Mismatch: 0.39, WARN: 0.75, FAIL: 1.50) Test: Parameters = GOOD - Test: PM = NA - Test: Pitch/Roll = NA - Test: Thrust = NA - Test: VCC = WARN - VCC min/max diff 4.647v, should be <0.3v"
425,Big X8 unable to fly please help,2,Hello to all I  build a big X8 and i suspect some think happen with my PIDS  when  octo starts  it feels unresponce  with  big corrections  and hard landings result and some flips whatever i do  in P doesn’t  affect  the system I enquiry the LOG Any comments are welcome * Link of  log file is *,This type of copter is hard to tune.  I would shutoff the lower props and make it a Quad copter and see if you can get it to fly that way.  Then maybe switch to the lower props and try that before putting all 8 online. Mike
425,Big X8 unable to fly please help,3,Hello to all I  build a big X8 and i suspect some think happen with my PIDS  when  octo starts  it feels unresponce  with  big corrections  and hard landings result and some flips whatever i do  in P doesn’t  affect  the system I enquiry the LOG Any comments are welcome * Link of  log file is *,Dear friend Thank you for the answer but pixhawk suppose  have routines for x8   the problem  is dont understand this behavior also motors on arms  must  work together to improve stability Regards
425,Big X8 unable to fly please help,4,Hello to all I  build a big X8 and i suspect some think happen with my PIDS  when  octo starts  it feels unresponce  with  big corrections  and hard landings result and some flips whatever i do  in P doesn’t  affect  the system I enquiry the LOG Any comments are welcome * Link of  log file is *,i also add some pictures of the esc s etup i just notice one esc has strange  marks on it look at it
425,Big X8 unable to fly please help,5,Hello to all I  build a big X8 and i suspect some think happen with my PIDS  when  octo starts  it feels unresponce  with  big corrections  and hard landings result and some flips whatever i do  in P doesn’t  affect  the system I enquiry the LOG Any comments are welcome * Link of  log file is *,I have not built this configuration but I saw some discussions on this type of build and the problem seems to be with the prop wash from the top effects the bottom props.  In one case they indicated the bottom props should be smaller than the top ones.
425,Big X8 unable to fly please help,6,Hello to all I  build a big X8 and i suspect some think happen with my PIDS  when  octo starts  it feels unresponce  with  big corrections  and hard landings result and some flips whatever i do  in P doesn’t  affect  the system I enquiry the LOG Any comments are welcome * Link of  log file is *,"Just trying this issue up, Sorry could not make the images link. Below is the topic posts relative to this issue:- * antkon:-  * tabascoz:- How did you tune your PID parameters? Also your vibration levels are pretty high. I don’t think that was the cause either, but it could bring you problems.   * ACPUK:- This would indicate to me either the motor / prop setup is back to front or the AMP is facing the wrong way. antkon:-"
425,Big X8 unable to fly please help,7,Hello to all I  build a big X8 and i suspect some think happen with my PIDS  when  octo starts  it feels unresponce  with  big corrections  and hard landings result and some flips whatever i do  in P doesn’t  affect  the system I enquiry the LOG Any comments are welcome * Link of  log file is *,"antko, further to telephone call please see attached images:- 1st is the x8 copter level full throttle. 2nd is the x8 copter with throttle mid. 3rd is the x8 copter throttle idle. Note the motor levels. I also sent you some high res images of Pitch forwards, Back, Roll Port, and starboard. I hope this enlightens you, and helps clarify some confusion. By my calculation the U10 100kv 28"" on 6 cell @13kg is not enough to hover the rig. What will happen is the copter will wobble about and the pixhawk will not be able to stabilize the copter. This could explain the diverse  Roll/ DesRoll and pitch/DesPitch part we discussed. Also you need to solve the hud issue, for your reassurance that the IMU is working. I hope this helps for now. Regards Anthony"
425,Big X8 unable to fly please help,8,Hello to all I  build a big X8 and i suspect some think happen with my PIDS  when  octo starts  it feels unresponce  with  big corrections  and hard landings result and some flips whatever i do  in P doesn’t  affect  the system I enquiry the LOG Any comments are welcome * Link of  log file is *,I spent some time today testing an under-powered X copter. Well I loaded it up to be hoist to simulate under power and had very similar results as to this issue. Unfortunately when I got back in I found no sd card in the FC!!! if i have a chance I will do it again tomorrow with logs and T-logs for you. But it did look VERY like your issue. It was only an X4 not a X8 coaxial. I also need to look into 3.3.2 as I got no “No SC Card” warning.
425,Big X8 unable to fly please help,9,Hello to all I  build a big X8 and i suspect some think happen with my PIDS  when  octo starts  it feels unresponce  with  big corrections  and hard landings result and some flips whatever i do  in P doesn’t  affect  the system I enquiry the LOG Any comments are welcome * Link of  log file is *," good morning mate FIRST OF ALL thank you for your precious effort  and help i just read all the emails and post here  and i wait your emulate feedback  i also recheck my esc and looks normal but theyu cannot accept above 6S batteries  so i think i must change it  and go to 12S for maximum power ,reagarding this i am thinking t-motor flame 80A 12S but if you have anythink better to purpose by your experience i am happy to hear it."
425,Big X8 unable to fly please help,10,Hello to all I  build a big X8 and i suspect some think happen with my PIDS  when  octo starts  it feels unresponce  with  big corrections  and hard landings result and some flips whatever i do  in P doesn’t  affect  the system I enquiry the LOG Any comments are welcome * Link of  log file is *,"I have just looked again at the log, and note the AP has all the motors mostly on full power. indeed they are actually clipping to max very often. this is a definitive sign there is simply not enough thrust to lift the copter. The motors want to be able to hover the copter at a decent altitude with the PWM at 1500. This is something we all should have spotted earlier on. On 6S with your 28X8.2 blades the top 4 motors at FULL power will generate 2.2Kg thrust. The lower 4 will generate around 1.8Kg thrust. All 8 motors running flat out in “Ideal conditions” will JUST about lift 16KG on a good day. this combination will just lift your 13KG but will not be able to maintain hover let alone stability. This is the Advantage of a phone call. After it you pick up much more relevant details and things start piecing together. T-Motor Flame 80A are designed for these motors and run up to 12S. MayTech 50A HV are cheaper and not too bad at all. KDE XF 75A HV are also very good. It’s not the current you are too concerned about its the voltage. Remember this copter should only pull about 35-40A in total. That’s 5A per motor.  Therefor a high voltage is what you are looking for. These motors and blades on 12S will pull 15A MAX no more. Hope this helps."
425,Big X8 unable to fly please help,11,Hello to all I  build a big X8 and i suspect some think happen with my PIDS  when  octo starts  it feels unresponce  with  big corrections  and hard landings result and some flips whatever i do  in P doesn’t  affect  the system I enquiry the LOG Any comments are welcome * Link of  log file is *,"I had problems with a 1300mm X8 using U8 motors and 6s packs.  Fixed it with 8s packs : )  Note about Tmotors, they don’t play nice with KDE esc’s.  Ask how I know lol.  I ended up using the Foxtech’s new 80a HV esc’s that work great."
425,Big X8 unable to fly please help,12,Hello to all I  build a big X8 and i suspect some think happen with my PIDS  when  octo starts  it feels unresponce  with  big corrections  and hard landings result and some flips whatever i do  in P doesn’t  affect  the system I enquiry the LOG Any comments are welcome * Link of  log file is *,I try to decide KDE esc has anyone here experience with my U10 motors?
425,Big X8 unable to fly please help,13,Hello to all I  build a big X8 and i suspect some think happen with my PIDS  when  octo starts  it feels unresponce  with  big corrections  and hard landings result and some flips whatever i do  in P doesn’t  affect  the system I enquiry the LOG Any comments are welcome * Link of  log file is *,"I use KDE motos with Castle ESCs.  We experienced major sync issues with the KDE 95A ESC that could not be resolved with any settings.  First time engaging autotune = loss of sync.  Castle ESC runs cooler, weighs less, datalogs internally, and never ever loses sync."
425,Big X8 unable to fly please help,14,Hello to all I  build a big X8 and i suspect some think happen with my PIDS  when  octo starts  it feels unresponce  with  big corrections  and hard landings result and some flips whatever i do  in P doesn’t  affect  the system I enquiry the LOG Any comments are welcome * Link of  log file is *,"Depends on what Castles you’re talking about.  The multi-rotor four pack, for lower KV motors, in a word, sucks. They work fine for 580kv and over, but I got 380kv motors to carry a 6S rig and at that point had nothing but trouble.  Switched to a DYS BLHeli…that was even worse (I had a 40 percent failure rate on those).  Then got some Hobbywing Xrotor 40A and haven’t had an issue since (hexa 800 frame size)."
425,Big X8 unable to fly please help,15,Hello to all I  build a big X8 and i suspect some think happen with my PIDS  when  octo starts  it feels unresponce  with  big corrections  and hard landings result and some flips whatever i do  in P doesn’t  affect  the system I enquiry the LOG Any comments are welcome * Link of  log file is *,Had almost the same issue: * The issue was solved by turning around one reversed propeller and much PID-Tuning 
426,3.3.2 firmware issue? Taranis firmware update issue?,1,"Intro … this past week I purchased the Craft/Sky telemetry module for the Taranis s.port at * This requires that the Taranis be using firmware 2.1.x (I had 2.0.9 on it because I didn’t see a reason to update until then) AND that a modified 3.3.2 firmware be loaded.  I understand from the owner of this design that he is currently working with the team to ensure that his modifications are included in the standard branches at some point. This may be something not related to the firmware modification on the FC…it could be any number of things. I had to update the firmware on the Taranis from 2.0. to 2.1. I love the telemetry module sofar, but something has happened in between updating the firmwares that I no longer have real alt hold control on the Pixhawk as I used to. I set the THR_DZ on the PX firmware to 100 previous to this, and it gave me a manageable deadzone in the throttle deflection where I could maintain altitude. Since updating that has gone away. Not sure if this is something on the Taranis, but it may be because I reverted my PX firmware for a bit back to what I was using AND to my saved parameter file and got the same issue. What I haven’t done is revert the Taranis back to the 2.0.x firmware. I know this module probably hasn’t sold a lot of units just yet, but have any of you out there seen this? I cannot get any Pixhawk mode to keep a stable altitude at all right now when in modes that utilize it. I can tell by looking at the CTUN.Dalt parameter on a graph pre and post update that something is amiss. On the graph pre update, I see nice, stable flat lines where I’m in the throttle deadzone. The new graph doesn’t give me that. Here is the graph pre update: * Now, here it is post update: * If needed I can provide a link to the last log which reflects the post update graph. Thanks for your help.","Never mind.  I found the problem after tearing out my (what’s left of it anyway) hair overnight and working on it today. I had put a sonar module on it for testing some time back, but could never get it to work.  It was still enabled in the firmware and somehow was providing readings to the FC.  Disabled it and voila…deadzone works again."
427,Unable to calibrate accel on 3.3 and rate P very large,1,"Hi On 3.3beta calibration of the accel always fails but it completes absolutely fine first time on the current stable version.  I tried reversing the commit that increased the accel range to 16g but ahrs then failed. Also, my rate P at 0.15 allows the hex to fly fine but I can easily raise it to 0.40 and beyond without any oscillations.  On APM2.6 0.15 was about the limit, why can my P be so much higher? Many thanks for any help Gareth",Thanks for testing.  Could you attach a dataflash log (ideally with the LOG_BITMASK set to logging-while-disarmed) and/or a tlog from the failed accelerometer calibration?
427,Unable to calibrate accel on 3.3 and rate P very large,2,"Hi On 3.3beta calibration of the accel always fails but it completes absolutely fine first time on the current stable version.  I tried reversing the commit that increased the accel range to 16g but ahrs then failed. Also, my rate P at 0.15 allows the hex to fly fine but I can easily raise it to 0.40 and beyond without any oscillations.  On APM2.6 0.15 was about the limit, why can my P be so much higher? Many thanks for any help Gareth","Hello Randy I’ve attached the bin log for when I was undertaking the calibration.  I turned on logging whilst disarmed. I’ve put the latest beta on there and I also tried disconnecting the external compass, but no luck.  Still works absolutely fine on the stable version though. Best Gareth"
