Post,Title,Comment,Query,Contents
14,Dronekit send waypoint command not executed,0,"I used DroneKit in Python to connect five UAVs to do the simulation on the ground station. Using ArduPilot firmware V4.2.1, they can move together in GUIDED mode when I send them a navigation point command together. However, in some cases, some or all of them will hover mid-flight, and they won’t move no matter if I send the point command again. They can RETURN NORMALLY WHEN CHANGING THEIR MODE to RTL, BUT THE SEND POINT COMMAND will no longer work. The MAVLINK message used by the waypoint command is SET_POSITION_TARGET_GLOBAL_INT",
15,Trad Heli Gazebo model,1,"Hi everybody, Has anyone simulated a traditional helicopter in Gazebo? I’ve never used Gazebo before, I’m about to start adapting the Iris model, but I thought I’d check if someone can save me a ton of time. Thanks! Patrick","Hi Patrick, could you simulate an helicopter on Gazebo? I’m trying to do it right now, but I have few problems with the swashplates. Thanks in advance! Francesco"
15,Trad Heli Gazebo model,2,"Hi everybody, Has anyone simulated a traditional helicopter in Gazebo? I’ve never used Gazebo before, I’m about to start adapting the Iris model, but I thought I’d check if someone can save me a ton of time. Thanks! Patrick","Hi Francesco, I didn’t move forward with this project - we ended up using RealFlight SITL. Good luck!"
15,Trad Heli Gazebo model,3,"Hi everybody, Has anyone simulated a traditional helicopter in Gazebo? I’ve never used Gazebo before, I’m about to start adapting the Iris model, but I thought I’d check if someone can save me a ton of time. Thanks! Patrick","Ok Phinchey, thank you!"
16,Getting async data with Pymavlink,0,"Hello, I want to access asynchronously the GPS position of my MAV with pymavlink but strangely I stop receiving it after takeoff. Setup:  MACOSX latest SITL latest  To request the GLOBAL_POSITION_INT message I use: * Then: * * But It seems that I receive no EXTENDED_SYS_STATE after the takeoff: * What did I miss ? Thanks a lot, Alex",
17,pymavlink-SITL: vehicle does not respond to mission waypoint command,0,"Hello, I am trying to run a script with pymavlink commands including arm, take-off and send some waypoints to a simulated hexa-copter from the mission planner’s SITL. Arm kai take-off are successful, the simulated copter responds, but it does not respond after waypoint commands are sent. I am attaching the code from the waypoint loader snapshot, can you see a fault in the implementation? Thank you. * *",
18,Multi-Vehicle(zephyr and iris) ardupilot gazebo simulation: Going to different points in Gazebo simulation for the same 'lat lon alt',0,"Hello community members I want to simulate a zephyr fixed-wing and an iris copter in one gazebo simulation using * repository. So What I have done is, I have opened the zephyr demo world in gazebo and inserted an iris model into the environment and finally saved that file as another file. after that I run SITL simulation for both iris and zephyr in the same location through -L option in sim_vehicle.py command. So I can assume when I give a guided lat lon alt command with the same arguments to both drones, the drones move toward a same location in the gazebo simulation, but each of them goes to a different place. I have tried to set the same yaw values for drones in gazebo, but it does not help and simulation result was the same behavior. Also I have read somethings about WGS84 but I don’t think it is important in my problem because it is the location of the world origin and the other things would have relative locations. Sincerely!",
19,SITL GPS Convergence Time,0,"Hi everyone, I’m running an arducopter SITL with Gazebo as described here. * Everything is working fine except for the fact that it can take about 60-90 seconds for the EKF to converge on a position solution to allow arming in GPS dependant modes. Is there a way to speed this up or force the EKF into a solution? I’ve tried increasing SIM_SPEEDUP significantly, but it doesn’t seem to make a lot of difference. Thanks, Luke",
20,Simulation failed,1,"I install the Ardupilot and its tools on windows 10 WSL2  along side the MAVProxy application on windows, however when I ran the following command either simulation or build failed any tips really appreciate *","Did you initialize the submodules after you cloned the repo? git submodule update --init --recursive Check git status and show it to us? If there are submodule changes try running ./Tools/gittools/submodule_sync.sh Once your repository is clean (no changes displayed by git status), ./waf distclean  (removes all previous builds) Try relaunching sim_vehicle.py"
20,Simulation failed,2,"I install the Ardupilot and its tools on windows 10 WSL2  along side the MAVProxy application on windows, however when I ran the following command either simulation or build failed any tips really appreciate *",hi thanks for your comments following are the images of command outputs It seems the connection failed to fetch 
21,"Unable to start SITL using Vagrant, sim_vehicle.py: command not found",1,Hi I am trying to run ArudCopter SITL in Vagrant by following this tutorial: * I am stuck on the step in the instructions where is says to run * I get  bash: sim_vehicle.py: command not found Connection to 127.0.0.1 closed.  I have a Git Bash terminal open in /c/Code/Master/ardupilot/Tools/vagrant on my Windows 10 machine. The previous command  vagrant@ubuntu-bionic:/vagrant$ git submodule update --init --recursive  seemed to run well and I ended by writing “exit” as instructed. Any tips? I saw that you were active in some related threads * so tagging you here,"If it is of any use, this is what I get when running “vagrant up” now"
21,"Unable to start SITL using Vagrant, sim_vehicle.py: command not found",2,Hi I am trying to run ArudCopter SITL in Vagrant by following this tutorial: * I am stuck on the step in the instructions where is says to run * I get  bash: sim_vehicle.py: command not found Connection to 127.0.0.1 closed.  I have a Git Bash terminal open in /c/Code/Master/ardupilot/Tools/vagrant on my Windows 10 machine. The previous command  vagrant@ubuntu-bionic:/vagrant$ git submodule update --init --recursive  seemed to run well and I ended by writing “exit” as instructed. Any tips? I saw that you were active in some related threads * so tagging you here,Did you ever solve this issue? Having the same issue on macOS.
22,Many mavproxy terminals pop up problem,1,"I am doing drone formation in Gazebo. I have 100 drones, which I control from pymavlink liabrary. The problem is that for each drone 3 or 2 terminals are supposed to pop-up. If I have 100 drones then 300 or 200 are going to pop-up. Which takes a lot of resources and hence makes the links between gazebo and mavproxy unstable, and periodically “link downe” message appears. I also tried -n 100 or --count 100 or -i 100, which only opens 100 terminals and hence use little resources. But now I am unable to control drones with pymavlink liabrary… Experts and devs, please do help… Regards","What scripts are you using for launching the drones? If you’re using sim_vehicle.py, there’s a --no-mavproxy option to not launch MAVProxy."
23,Using ArduPilot SITL with Unity,0,"Hey everyone, I am pretty new to developing with Ardupilot, but based on reading on site and in the code overview, I am looking to build something like what AirSim1 SITL has with unreal engine, but using Unity instead. I want to make a custom environment in Unity with a drone which is going to be controlled by Ardupilot togglably, possibly having a Mavlink connection open on a port. I know AirSim has a experimental Unity build, but I am not sure if and how I can use that for my usecase. I am looking for any help/advice/guidance that can help me with building this sort of a system. I know this is a topic that has been brought up before (Notably here: *) but that discussion was more on integrating it on a surface level by linking up mavlink through using sim_vehicle.py. This is a valid method, but I am hoping to integrate Ardupilot through AP_HAL to the physics engine in unity.",
24,How to Print to SITL Console,1,"[SOLVED, see edit below.] Hi all, I am very new to SITL and just got the simulator working on a Linux virtual machine. I have made some custom functionality for my UAV where it will perform actions before it reaches a waypoint. I was wondering if there is a way to print to the SITL console for debugging, just to see if my functions are being called properly. If not, what is the best practice for this? I have tried using SITL_debug(""FLAG""); in my function but nothing is printed. Thanks for the help. EDIT: As stated by OlivierB, the command hal.console->printf(""What you want to print \n""); successfully prints to the SITL console.",* Did you figure it out ? I am in the situation than you and I don’t get how to debug properly when working with SITL to analyse new code I did.
